"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"부산광역시 교통정보서비스센터",,부산광역시 서구 동대신동3가 151(보수대로),교통정보수집,1,200,360도전방면,30,2015-08,051-600-0200,35.11570913,129.0173993,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 서구 서대신동2가 120(구덕로),교통정보수집,1,130,360도전방면,30,2012-06,051-600-0200,35.11021231,129.017359984,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 서구 서대신동2가 336(낙동대로),교통정보수집,1,130,360도전방면,30,2012-06,051-600-0200,35.11094252,129.0119937,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 서구 부민동1가 27(구덕로),교통정보수집,1,200,360도전방면,30,2016-09,051-600-0200,35.1033425,129.0202886,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 사하구 하단2동 1163(낙동남로),교통정보수집,1,200,360도전방면,30,2016-09,051-600-0200,35.1064712,128.9567149,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 사상구 감전동 174(낙동대로),교통정보수집,1,130,360도전방면,30,2012-06,051-600-0200,35.15553701,128.991266,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 사하구 신평1동 569-1(을숙도대로),교통정보수집,1,130,360도전방면,30,2012-06,051-600-0200,35.08495009,128.9772608,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 사상구 괘법동 558(사상로),교통정보수집,1,200,360도전방면,30,2015-08,051-600-0200,35.1619734,128.9846893,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 북구 덕천동 297(금곡대로),교통정보수집,1,200,360도전방면,30,2016-09,051-600-0200,35.22040701,129.0082763,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 북구 덕천동 310(고속도로10),교통정보수집,1,41,360도전방면,30,2010-05,051-600-0200,35.21488583,129.0044773,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 강서구 명지동 3205(공항로),교통정보수집,1,200,360도전방면,30,2018-07,051-600-0200,35.11117591,128.9322653,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 강서구 대저2동 1932(공항로),교통정보수집,1,200,360도전방면,30,2015-08,051-600-0200,35.1809261,128.9580955,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 강서구 대저1동1-25번지(공항로)_강서낙동강교,교통정보수집,1,200,360도전방면,30,2016-09,051-600-0200,35.20311354,128.9742163,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 수영구 광안동 192-7(광안리해변),교통정보수집,1,200,360도전방면,30,2018-07,051-600-0200,35.15432683,129.1190845,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 남구 대연동 130(수영로),교통정보수집,1,130,360도전방면,30,2012-06,051-600-0200,35.14192446,129.0861442,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 수영구 망미동 194(번영로),교통정보수집,1,200,360도전방면,30,2017-08,051-600-0200,35.1801285,129.1140741,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 해운대구 반여동 690(수영강변로),교통정보수집,1,200,360도전방면,30,2015-08,051-600-0200,35.20677724,129.1200199,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 금정구 오륜동 671(번영로),교통정보수집,1,130,360도전방면,30,2012-06,051-600-0200,35.24840765,129.1035472,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 금정구 선동 634-7(고속도로1),교통정보수집,1,130,360도전방면,30,2012-06,051-600-0200,35.27467056,129.108796,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 해운대구 재송동 706(센텀북대로),교통정보수집,1,130,360도전방면,30,2012-06,051-600-0200,35.17538667,129.1223234,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 해운대구 재송동 676(해운대로),교통정보수집,1,130,360도전방면,30,2012-06,051-600-0200,35.17750145,129.126949,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 해운대구 우동 1430(해운대로),교통정보수집,1,41,360도전방면,30,2010-05,051-600-0200,35.15977274,129.1489849,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 남구 대연동 238-6(번영로),교통정보수집,1,200,360도전방면,30,2018-07,051-600-0200,35.14760563,129.095145,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 부산진구 전포동 667-16(서전로),교통정보수집,1,100,360도전방면,30,2013-01,051-600-0200,35.15796601,129.0625891,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 금정구 청룡동79-4(중앙대로),교통정보수집,1,100,360도전방면,30,2013-01,051-600-0200,35.275736,129.092502,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 해운대구 우동1404(해운대해변로),교통정보수집,1,100,360도전방면,30,2013-01,051-600-0200,35.15955996,129.1437034,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 해운대구 재송동831-3(고분로),교통정보수집,1,100,360도전방면,30,2013-01,051-600-0200,35.184275,129.1187133,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 북구 만덕동 734(고분로),교통정보수집,1,100,360도전방면,30,2013-01,051-600-0200,35.2135809,129.026555,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 사상구 덕포동785-5(백양대로),교통정보수집,1,100,360도전방면,30,2013-01,051-600-0200,35.17181323,128.9883528,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 사하구 다대동 1500-12(다대로),교통정보수집,1,200,360도전방면,30,2012-06,051-600-0200,35.06737015,128.9548703,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 사하구 괴정동1125-1(낙동대로),교통정보수집,1,100,360도전방면,30,2013-01,051-600-0200,35.10019289,128.9803218,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 서구 암남동 95-3(충무대로),교통정보수집,1,100,360도전방면,30,2013-01,051-600-0200,35.0800322,129.0223615,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 동구 좌천동 68(충장대로),교통정보수집,1,100,360도전방면,30,2013-01,051-600-0200,35.1268578,129.0548942,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 사하구 구평동113-13(을숙도대로),교통정보수집,1,100,360도전방면,30,2013-01,051-600-0200,35.0847276,128.9839115,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 강서구 성북동 36-2(국지도58호선),교통정보수집,1,100,360도전방면,30,2013-01,051-600-0200,35.0644367,128.8333934,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 부산진구 초읍동 292-1(새싹로),교통정보수집,1,130,360도전방면,30,2014-11,051-600-0200,35.181839,129.046875,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 부산진구 초읍동 294(월드컵대로),교통정보수집,1,130,360도전방면,30,2014-11,051-600-0200,35.181631,129.048935,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 부산진구 부암동 666-16(시민공원로),교통정보수집,1,130,360도전방면,30,2014-11,051-600-0200,35.162819,129.0531867,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 연제구 연산동 333-28(고분로),교통정보수집,1,130,360도전방면,30,2014-11,051-600-0200,35.185594,129.087371,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 강서구 성북동 1512,교통정보수집,1,200,360도전방면,30,2016-12,051-600-0200,35.08317837,128.8347771,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 북구 구포동 1157-1(강변대로),교통정보수집,1,130,360도전방면,30,2014-11,051-600-0200,35.20992197,129.0001654,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 북구 화명동 2253(서낙동로),교통정보수집,1,130,360도전방면,30,2014-11,051-600-0200,35.235577,129.0080921,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 북구 화명동 1718(서낙동로),교통정보수집,1,130,360도전방면,30,2014-11,051-600-0200,35.235095,128.995092,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 북구 화명동 2273(금곡대로),교통정보수집,1,130,360도전방면,30,2014-11,051-600-0200,35.23516856,129.0130165,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 강서구 녹산동 349-1(낙동남로),교통정보수집,1,130,360도전방면,30,2014-11,051-600-0200,35.112831,128.885003,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 강서구 구랑동 1146-65(과학산단로),교통정보수집,1,130,360도전방면,30,2014-11,051-600-0200,35.132834,128.861057,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 해운대구 좌동 1469(양운로),교통정보수집,1,130,360도전방면,30,2014-11,051-600-0200,35.1718685,129.1742232,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 동래구 안락동 142-25(충렬대로),교통정보수집,1,200,360도전방면,30,2017-08,051-600-0200,35.191207,129.107259,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 금정구 금사동 105-16(반송로),교통정보수집,1,41,360도전방면,30,2010-10,051-600-0200,35.21422275,129.1087064,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 영도구 영선동 67-9(영선길),교통정보수집,1,41,360도전방면,30,2010-10,051-600-0200,35.08554552,129.0408531,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 동구 범일동 12-3(중앙대로),교통정보수집,1,41,360도전방면,30,2010-10,051-600-0200,35.14183329,129.0559917,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 부산진구 전포동 675-1(서전로),교통정보수집,1,200,360도전방면,30,2017-08,051-600-0200,35.15738846,129.0652985,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 부산진구 개금동 468(가야대로),교통정보수집,1,41,360도전방면,30,2010-10,051-600-0200,35.15482749,129.0218069,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 수영구 광안동 485-13(수영로),교통정보수집,1,41,360도전방면,30,2010-10,051-600-0200,35.1573686,129.1130005,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 남구 용당동 168-35(신선로),교통정보수집,1,41,360도전방면,30,2010-10,051-600-0200,35.1105403,129.0932645,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 남구 감만동 84-1(8부두로),교통정보수집,1,41,360도전방면,30,2010-10,051-600-0200,35.11889502,129.0804564,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 해운대구 중동 1783-1(해운대로),교통정보수집,1,41,360도전방면,30,2010-10,051-600-0200,35.1666536,129.1686119,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 해운대구 우동 1524(센텀남대로),교통정보수집,1,41,360도전방면,30,2010-10,051-600-0200,35.16927985,129.1323726,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 기장군 기장읍 279-11(기장대로),교통정보수집,1,200,360도전방면,30,2010-10,051-600-0200,35.235939,129.217821,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 북구 구포동 959-1(낙동분로),교통정보수집,1,41,360도전방면,30,2010-10,051-600-0200,35.202661,128.997953,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 북구 화명동 2184-6(금곡대로),교통정보수집,1,41,360도전방면,30,2010-10,051-600-0200,35.228612,129.0126358,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 사하구 신평동 659-1(을숙도대로),교통정보수집,1,41,360도전방면,30,2010-10,051-600-0200,35.085774,128.951673,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 연제구 거제동 449-2(거제대로),교통정보수집,1,41,360도전방면,30,2010-10,051-600-0200,35.188526,129.074058,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 강서구 명지동 3270(르노삼성대로),교통정보수집,1,41,360도전방면,30,2010-10,051-600-0200,35.08879599,128.9037776,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 강서구 대저1동 2191-1(낙동북로),교통정보수집,1,41,360도전방면,30,2010-10,051-600-0200,35.2111692,128.9739918,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 강서구 대저1동 2539-8(공항로),교통정보수집,1,41,360도전방면,30,2010-10,051-600-0200,35.20968574,128.9845715,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 강서구 대저1동 1-8(남해고속도로10),교통정보수집,1,41,360도전방면,30,2010-10,051-600-0200,35.21728531,128.9900458,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 강서구 생곡동 1474-1(가락대로),교통정보수집,1,41,360도전방면,30,2010-10,051-600-0200,35.1412821,128.8742981,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 부산진구 당감동 614-17(관문대로),교통정보수집,1,200,360도전방면,30,2018-07,051-600-0200,35.16369728,129.030326,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 해운대구 송정동 451,교통정보수집,1,200,360도전방면,30,2014-12,051-600-0200,35.1837352,129.2016166,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 기장군 기장읍 내리 251-19,교통정보수집,1,200,360도전방면,30,2014-12,051-600-0200,35.1992949,129.2066646,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 기장군 기장읍 당사리 29-1,교통정보수집,1,200,360도전방면,30,2014-12,051-600-0200,35.1900911,129.2130241,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 기장군 기장읍 연화리 420-2,교통정보수집,1,200,360도전방면,30,2014-12,051-600-0200,35.2113728,129.222216,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 남구 문현동 687,교통정보수집,1,200,360도전방면,30,2015-12,051-600-0200,35.14922049,129.0652709,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 강서구 봉림동 767-29(남해고속104),교통정보수집,1,100,360도전방면,30,2010-10,051-600-0200,35.164975,128.896381,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 강서구 송정동 1201,교통정보수집,1,100,360도전방면,30,2010-10,051-600-0200,35.1840504,129.2006259,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 강서구 녹산동 793(낙)동남로,교통정보수집,1,200,360도전방면,30,2015-08,051-600-0200,35.11274336,128.8724619,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 강서구 송정동1707-2(녹산산업대로),교통정보수집,1,100,360도전방면,30,2010-06,051-600-0200,35.08846727,128.840058,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 해운대구 좌동 1370,교통정보수집,1,200,360도전방면,30,2010-06,051-600-0200,35.178367,129.1657939,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 부산진구 개금동 60-1,교통정보수집,1,100,360도전방면,30,2010-10,051-600-0200,35.159204,129.0316263,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 동래구 온천동(구만덕로) 1139,교통정보수집,1,100,360도전방면,30,2010-10,051-600-0200,35.2108754,129.0658741,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 북구 만덕동2동(구만덕로) 454,교통정보수집,1,100,360도전방면,30,2010-10,051-600-0200,35.2152845,129.0436868,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 동래구 온천동 484-2,교통정보수집,1,200,360도전방면,30,2013-01,051-600-0200,35.2117705,129.0786105,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 동래구 온천동 484-2,교통정보수집,1,200,360도전방면,30,2013-01,051-600-0200,35.2117705,129.0786105,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 동래구 온천동 484-2,교통정보수집,1,200,360도전방면,30,2013-01,051-600-0200,35.2117705,129.0786105,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 동래구 온천동 484-2,교통정보수집,1,200,360도전방면,30,2013-01,051-600-0200,35.2117705,129.0786105,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 동래구 온천동 484-2,교통정보수집,1,200,360도전방면,30,2013-01,051-600-0200,35.2117705,129.0786105,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 해운대구 재송동 339-3,교통정보수집,1,200,360도전방면,30,2013-01,051-600-0200,35.1860599,129.0817568,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 해운대구 재송동 923-3,교통정보수집,1,200,360도전방면,30,2013-01,051-600-0200,35.1860599,129.0817568,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 해운대구 재송동 958-3,교통정보수집,1,200,360도전방면,30,2013-01,051-600-0200,35.1860599,129.0817568,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 해운대구 재송동 958-3,교통정보수집,1,200,360도전방면,30,2013-01,051-600-0200,35.1860599,129.0817568,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 동래구 안락동 268-5,교통정보수집,1,200,360도전방면,30,2013-01,051-600-0200,35.1860599,129.0817568,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 동래구 안락동 549-2,교통정보수집,1,200,360도전방면,30,2013-01,051-600-0200,35.1860599,129.0817568,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 동래구 낙민동 231,교통정보수집,1,200,360도전방면,30,2013-01,051-600-0200,35.1576854,129.0591753,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 동래구 안락동 473,교통정보수집,1,200,360도전방면,30,2013-01,051-600-0200,35.19969107,129.097537,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 동래구 명륜동 755,교통정보수집,1,200,360도전방면,30,2013-01,051-600-0200,35.1576854,129.0591753,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 동래구 수안동,교통정보수집,1,200,360도전방면,30,2013-01,051-600-0200,35.1576854,129.0591753,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 동래구 안락동,교통정보수집,1,200,360도전방면,30,2013-01,051-600-0200,35.1576854,129.0591753,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 연제구 연산동 2166-3,교통정보수집,1,200,360도전방면,30,2013-01,051-600-0200,35.1576854,129.0591753,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 해운대구 중동 1439-32,교통정보수집,1,200,360도전방면,30,2017-10,051-600-0200,35.1597335,129.1621345,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 부산진구 부전2동 503-15가야대로,교통정보수집,1,200,360도전방면,30,2017-11,051-600-0200,35.15717855,129.0567513,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 부산진구 부전2동 503-15가야대로,교통정보수집,1,200,360도전방면,30,2017-11,051-600-0200,35.15717855,129.0567513,2019-10-31
"부산광역시 교통정보서비스센터",부산광역시 남구 진남로 168,부산광역시 남구 진남로 168,교통정보수집,1,200,360도전방면,30,2017-12,051-600-0200,35.14173997,129.0791229,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 강서구 강동동 110-17,기타,1,200,횡단보도,30,2015-03,051-600-0200,35.2177711,128.9376685,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 강서구 녹산동 247-7,기타,1,200,횡단보도,30,2015-03,051-600-0200,35.1142589,128.8860816,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 기장군 기장읍 교리 221,기타,1,200,횡단보도,30,2015-03,051-600-0200,35.2543467,129.2167121,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 동래구 온천동 1608-1,기타,1,200,횡단보도,30,2015-03,051-600-0200,35.2026592,129.0602401,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 북구 덕천동 474,기타,1,200,횡단보도,30,2015-03,051-600-0200,35.2131917,129.0242824,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 사상구 감전동 174,기타,1,200,횡단보도,30,2015-03,051-600-0200,35.15553701,128.991266,2019-10-31
"부산광역시 교통정보서비스센터",,부산광역시 사하구 괴정동 430-12,기타,1,200,횡단보도,30,2015-03,051-600-0200,35.1011517,128.9956793,2019-10-31
